latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight 
20.557,-90.055,326.8,1.3,1.1,2020-03-24,1910,A,64,6.0NRT,311.3,12.5,D
21.899,-79.861,318.9,2.4,1.5,2020-03-24,1910,A,35,6.0NRT,299.7,24.7,D
20.838,-89.019,326.9,1.1,1.1,2020-03-24,1910,A,61,6.0NRT,312.5,9,D
21.024,-88.176,326.8,1,1,2020-03-24,1910,A,56,6.0NRT,311.8,9.2,D
20.714,-90.158,372.2,1.3,1.1,2020-03-24,1910,A,100,6.0NRT,316.9,147.1,D
20.737,-90.267,333.6,1.3,1.1,2020-03-24,1910,A,76,6.0NRT,313.2,26.3,D
20.838,-89.777,337.3,1.2,1.1,2020-03-24,1910,A,81,6.0NRT,315,28.2,D
20.836,-89.789,363.7,1.2,1.1,2020-03-24,1910,A,100,6.0NRT,317.3,104.3,D
21.165,-87.726,326.8,1,1,2020-03-24,1910,A,68,6.0NRT,312.1,8.6,D
21.163,-87.736,328.9,1,1,2020-03-24,1910,A,72,6.0NRT,314.9,11.9,D
20.898,-89.466,358.9,1.2,1.1,2020-03-24,1910,A,99,6.0NRT,318.3,77.9,D
20.896,-89.477,361.3,1.2,1.1,2020-03-24,1910,A,100,6.0NRT,322.4,87,D
21.172,-87.737,333.3,1,1,2020-03-24,1910,A,79,6.0NRT,310.9,16.4,D
21.171,-87.747,331.1,1,1,2020-03-24,1910,A,74,6.0NRT,309.8,13.8,D
20.907,-89.468,340.3,1.2,1.1,2020-03-24,1910,A,85,6.0NRT,314.8,29.6,D
20.905,-89.479,388.4,1.2,1.1,2020-03-24,1910,A,100,6.0NRT,321.3,212.5,D
20.904,-89.49,357.3,1.2,1.1,2020-03-24,1910,A,98,6.0NRT,321.6,74.5,D
20.915,-89.48,338.2,1.2,1.1,2020-03-24,1910,A,82,6.0NRT,312.2,26.4,D
20.913,-89.491,350.8,1.2,1.1,2020-03-24,1910,A,94,6.0NRT,316,56.5,D
20.848,-89.898,336.6,1.2,1.1,2020-03-24,1910,A,80,6.0NRT,313,28.7,D
20.846,-89.909,325.7,1.2,1.1,2020-03-24,1910,A,46,6.0NRT,311.8,9.6,D
20.858,-89.899,333.1,1.2,1.1,2020-03-24,1910,A,75,6.0NRT,312.1,21.5,D
20.856,-89.911,327.1,1.2,1.1,2020-03-24,1910,A,57,6.0NRT,311.7,11.5,D
22.145,-80.284,327.2,2.2,1.4,2020-03-24,1910,A,76,6.0NRT,297,47.3,D
22.144,-80.291,326.4,2.2,1.4,2020-03-24,1910,A,68,6.0NRT,298.8,44.1,D
22.161,-80.379,326.3,2.2,1.4,2020-03-24,1910,A,65,6.0NRT,303.3,39.8,D
22.159,-80.4,329.9,2.2,1.4,2020-03-24,1910,A,79,6.0NRT,304.6,49.8,D
21.058,-89.038,354.3,1.1,1,2020-03-24,1910,A,96,6.0NRT,315,63,D
21.067,-89.04,346.3,1.1,1,2020-03-24,1910,A,90,6.0NRT,312.6,43,D
20.966,-89.867,336.1,1.2,1.1,2020-03-24,1910,A,69,6.0NRT,315.6,24.3,D
20.964,-89.878,350,1.2,1.1,2020-03-24,1910,A,93,6.0NRT,316.9,57.4,D
22.207,-80.678,334.7,2.1,1.4,2020-03-24,1910,A,84,6.0NRT,302.2,69.2,D
20.974,-89.88,334.7,1.2,1.1,2020-03-24,1910,A,77,6.0NRT,315.4,22,D
21.13,-88.981,349.4,1.1,1,2020-03-24,1910,A,93,6.0NRT,314.3,48.9,D
21.128,-88.992,328.3,1.1,1,2020-03-24,1910,A,64,6.0NRT,313.8,9.6,D
22.207,-80.683,331.5,2.1,1.4,2020-03-24,1910,A,81,6.0NRT,301.8,58.4,D
21.139,-88.983,340,1.1,1,2020-03-24,1910,A,84,6.0NRT,313.1,28.6,D
21.111,-89.472,343.7,1.2,1.1,2020-03-24,1910,A,88,6.0NRT,314.1,37.3,D
21.323,-88.333,332,1,1,2020-03-24,1910,A,74,6.0NRT,314.4,11.5,D
21.09,-89.808,339.9,1.2,1.1,2020-03-24,1910,A,84,6.0NRT,314.1,35.1,D
21.089,-89.819,343.4,1.2,1.1,2020-03-24,1910,A,88,6.0NRT,314,43,D
21.1,-89.81,326,1.2,1.1,2020-03-24,1910,A,54,6.0NRT,312.2,10.5,D
22.306,-80.982,357.7,2,1.4,2020-03-24,1910,A,86,6.0NRT,295.5,198.6,D
22.357,-80.875,325.1,2,1.4,2020-03-24,1910,A,49,6.0NRT,302,32.8,D
22.438,-80.703,333.5,2.1,1.4,2020-03-24,1910,A,76,6.0NRT,303.5,69.2,D
22.129,-84.256,329.7,1.2,1.1,2020-03-24,1910,A,49,6.0NRT,309.1,23.6,D
22.192,-84.318,324.6,1.2,1.1,2020-03-24,1910,A,45,6.0NRT,301.4,16.4,D
22.19,-84.33,326,1.2,1.1,2020-03-24,1910,A,49,6.0NRT,302,18.6,D
22.39,-83.373,326.5,1.4,1.2,2020-03-24,1910,A,29,6.0NRT,307.9,15.2,D
22.64,-81.371,328.4,1.9,1.3,2020-03-24,1910,A,52,6.0NRT,306,32.8,D
22.657,-81.447,325.3,1.9,1.3,2020-03-24,1910,A,48,6.0NRT,307.4,26.7,D
22.677,-81.375,328.1,1.9,1.3,2020-03-24,1910,A,52,6.0NRT,304.9,30.2,D
22.68,-81.381,330.4,1.9,1.3,2020-03-24,1910,A,74,6.0NRT,306.1,40.3,D
22.851,-80.987,385.3,2,1.4,2020-03-24,1910,A,100,6.0NRT,300.1,460.3,D
22.673,-82.893,335.1,1.5,1.2,2020-03-24,1910,A,83,6.0NRT,308.9,40.7,D
22.676,-82.884,326.4,1.5,1.2,2020-03-24,1910,A,57,6.0NRT,310.1,21.3,D
22.675,-82.899,327.4,1.5,1.2,2020-03-24,1910,A,75,6.0NRT,307.7,21.8,D
22.661,-83.112,334.3,1.4,1.2,2020-03-24,1910,A,83,6.0NRT,310.8,28.5,D
22.66,-83.126,328.7,1.4,1.2,2020-03-24,1910,A,51,6.0NRT,310.4,16.1,D
22.672,-83.113,327.5,1.4,1.2,2020-03-24,1910,A,66,6.0NRT,309.1,13.5,D
22.829,-82.228,326.7,1.7,1.3,2020-03-24,1910,A,48,6.0NRT,305.5,25,D
22.827,-82.244,325.1,1.6,1.3,2020-03-24,1910,A,49,6.0NRT,305.1,20.6,D
22.767,-82.955,329.7,1.5,1.2,2020-03-24,1910,A,75,6.0NRT,305.7,30.2,D
22.762,-82.946,326.1,1.5,1.2,2020-03-24,1910,A,70,6.0NRT,306.6,22.7,D
22.76,-82.961,323.2,1.5,1.2,2020-03-24,1910,A,42,6.0NRT,305.9,16.6,D
22.798,-82.819,334.7,1.5,1.2,2020-03-24,1910,A,84,6.0NRT,307.7,39.5,D
22.796,-82.834,328.3,1.5,1.2,2020-03-24,1910,A,77,6.0NRT,307.3,25.6,D
22.809,-82.821,341.7,1.5,1.2,2020-03-24,1910,A,89,6.0NRT,307.8,60.6,D
22.807,-82.835,337.2,1.5,1.2,2020-03-24,1910,A,86,6.0NRT,307.6,48.4,D
22.981,-81.585,324,1.8,1.3,2020-03-24,1910,A,56,6.0NRT,304.2,29.8,D
23.007,-81.46,339.6,1.9,1.3,2020-03-24,1910,A,88,6.0NRT,304.5,81,D
23.005,-81.479,331.9,1.9,1.3,2020-03-24,1910,A,81,6.0NRT,302.2,50.7,D
22.847,-82.871,322.9,1.5,1.2,2020-03-24,1910,A,58,6.0NRT,303.9,19.9,D
23.011,-81.466,329.8,1.9,1.3,2020-03-24,1910,A,79,6.0NRT,304.7,43.8,D
23.02,-82.666,324.5,1.6,1.2,2020-03-24,1910,A,33,6.0NRT,305.4,22.3,D
26.606,-78.448,328,3.5,1.8,2020-03-24,1910,A,0,6.0NRT,301.6,92.9,D
26.622,-78.45,322.6,3.5,1.8,2020-03-24,1910,A,69,6.0NRT,301.4,64,D
26.62,-78.423,322.8,3.5,1.8,2020-03-24,1910,A,70,6.0NRT,300.5,61.8,D
26.617,-78.457,320.4,3.5,1.8,2020-03-24,1910,A,54,6.0NRT,301.7,45.2,D
26.716,-80.388,354.8,2.5,1.5,2020-03-24,1910,A,97,6.0NRT,297.4,245.6,D
26.714,-80.413,341.6,2.5,1.5,2020-03-24,1910,A,90,6.0NRT,303.5,141.9,D
27.129,-82.278,323.9,1.9,1.3,2020-03-24,1910,A,74,6.0NRT,301.6,33.3,D
26.85,-97.887,332.2,3.2,1.7,2020-03-24,1910,A,81,6.0NRT,301.4,109.3,D
26.865,-97.891,319.7,3.2,1.7,2020-03-24,1910,A,45,6.0NRT,301.1,33.3,D
26.862,-97.894,323.4,3.2,1.7,2020-03-24,1910,A,67,6.0NRT,301.6,52.1,D
27.448,-97.699,333.6,3,1.7,2020-03-24,1910,A,78,6.0NRT,298.4,114,D
30.427,-83.767,310.8,1.7,1.3,2020-03-24,1910,A,27,6.0NRT,296,9,D
30.513,-84.158,316.4,1.6,1.2,2020-03-24,1910,A,48,6.0NRT,297.3,17.5,D
30.3,-86.067,368,1.2,1.1,2020-03-24,1910,A,100,6.0NRT,302.8,139.8,D
30.31,-86.068,342.2,1.2,1.1,2020-03-24,1910,A,0,6.0NRT,303.3,53.9,D
30.616,-83.926,319.8,1.6,1.3,2020-03-24,1910,A,71,6.0NRT,298.3,22.3,D
30.643,-83.774,318.1,1.7,1.3,2020-03-24,1910,A,65,6.0NRT,295.6,20.6,D
30.613,-84.178,324.6,1.6,1.2,2020-03-24,1910,A,38,6.0NRT,301.3,26.3,D
30.627,-84.147,324.8,1.6,1.2,2020-03-24,1910,A,38,6.0NRT,300,27.8,D
30.609,-84.324,314.2,1.5,1.2,2020-03-24,1910,A,41,6.0NRT,298.5,10.4,D
30.679,-83.761,317.5,1.7,1.3,2020-03-24,1910,A,63,6.0NRT,295.9,20.4,D
30.711,-84.115,322.5,1.6,1.2,2020-03-24,1910,A,63,6.0NRT,296.9,26.4,D
30.778,-84.441,322.8,1.5,1.2,2020-03-24,1910,A,76,6.0NRT,299.5,25.4,D
30.745,-84.749,330.4,1.4,1.2,2020-03-24,1910,A,83,6.0NRT,296.6,37.8,D
30.853,-84.802,330,1.4,1.2,2020-03-24,1910,A,72,6.0NRT,305,30.7,D
30.872,-84.728,330.3,1.5,1.2,2020-03-24,1910,A,80,6.0NRT,300.7,31.9,D
30.876,-84.718,341,1.5,1.2,2020-03-24,1910,A,90,6.0NRT,301.1,60.1,D
29.992,-92.585,309,1.2,1.1,2020-03-24,1910,A,34,6.0NRT,294.6,4.4,D
30.004,-92.575,310.8,1.2,1.1,2020-03-24,1910,A,51,6.0NRT,294.7,6.1,D
31.125,-84.61,322.6,1.5,1.2,2020-03-24,1910,A,47,6.0NRT,301.6,20.6,D
31.241,-86.019,314.9,1.2,1.1,2020-03-24,1910,A,63,6.0NRT,298.9,7.6,D
30.766,-89.696,311.4,1,1,2020-03-24,1910,A,43,6.0NRT,295.5,5.8,D
30.764,-89.706,313.6,1,1,2020-03-24,1910,A,57,6.0NRT,295.8,7.7,D
31.467,-84.287,325.2,1.6,1.2,2020-03-24,1910,A,59,6.0NRT,294.9,31.7,D
31.466,-84.293,328.3,1.6,1.2,2020-03-24,1910,A,82,6.0NRT,296.3,39,D
31.477,-84.294,320.5,1.6,1.2,2020-03-24,1910,A,45,6.0NRT,296.8,23.8,D
30.789,-90.345,312.3,1,1,2020-03-24,1910,A,63,6.0NRT,295.2,6.9,D
30.787,-90.356,318.9,1,1,2020-03-24,1910,A,69,6.0NRT,297.4,12.7,D
31.769,-84.002,321,1.7,1.3,2020-03-24,1910,A,67,6.0NRT,294.5,26.7,D
31.768,-84.009,316,1.7,1.3,2020-03-24,1910,A,54,6.0NRT,295.1,18.3,D
31.841,-84.06,313.1,1.7,1.3,2020-03-24,1910,A,38,6.0NRT,296.2,12.2,D
31.514,-88.23,318.9,1,1,2020-03-24,1910,A,49,6.0NRT,296.8,10.4,D
31.521,-88.243,319.4,1,1,2020-03-24,1910,A,57,6.0NRT,296.6,11.2,D
32.249,-87.36,308.7,1.1,1.1,2020-03-24,1910,A,32,6.0NRT,290.1,4,D
32.247,-87.371,309.9,1.1,1.1,2020-03-24,1910,A,44,6.0NRT,290.7,5.2,D
31.104,-99.242,326.6,3.1,1.7,2020-03-24,1910,A,81,6.0NRT,301.9,104.4,D
35.114,-96.23,315,1.6,1.2,2020-03-24,1915,A,68,6.0NRT,297.8,17.6,D
35.111,-96.247,311.3,1.6,1.2,2020-03-24,1915,A,61,6.0NRT,297.4,12.4,D
37.319,-99.119,310.5,2.1,1.4,2020-03-24,1915,A,37,6.0NRT,289.6,17.6,D
37.332,-99.123,340.1,2.1,1.4,2020-03-24,1915,A,85,6.0NRT,292.4,120,D
37.327,-99.146,311.7,2.1,1.4,2020-03-24,1915,A,33,6.0NRT,292.4,19.8,D
37.349,-99.104,346.5,2.1,1.4,2020-03-24,1915,A,94,6.0NRT,290.8,153.3,D
37.344,-99.127,334.7,2.1,1.4,2020-03-24,1915,A,87,6.0NRT,291.7,93.4,D
38.633,-100.607,356.7,2.4,1.5,2020-03-24,1915,A,98,6.0NRT,302.2,259.6,D
38.626,-100.634,317.2,2.4,1.5,2020-03-24,1915,A,67,6.0NRT,301.5,30.7,D
38.627,-100.61,316.3,2.4,1.5,2020-03-24,1915,A,62,6.0NRT,300.9,25,D
38.64,-100.615,351.5,2.4,1.5,2020-03-24,1915,A,96,6.0NRT,301.9,213,D
40.323,-93.464,311.2,1,1,2020-03-24,1915,A,71,6.0NRT,288.7,10.2,D
39.919,-98.603,312.5,1.7,1.3,2020-03-24,1915,A,53,6.0NRT,295.2,14.3,D
39.915,-98.609,310.5,1.7,1.3,2020-03-24,1915,A,41,6.0NRT,295.2,10.1,D
40.856,-100.289,334.3,2,1.4,2020-03-24,1915,A,87,6.0NRT,297.2,86.8,D
17.592,-101.207,319.2,3.8,1.8,2020-03-24,2045,A,58,6.0NRT,297.4,62.3,D
20.579,-101.172,326.5,4.1,1.9,2020-03-24,2045,A,43,6.0NRT,310.3,48.3,D
20.686,-103.73,326.3,2.7,1.6,2020-03-24,2045,A,48,6.0NRT,312.3,28.4,D
21.08,-100.972,332.9,4.3,1.9,2020-03-24,2045,A,77,6.0NRT,311.8,124.8,D
21.081,-100.977,331,4.3,1.9,2020-03-24,2045,A,74,6.0NRT,311.7,104.1,D
21.259,-102.174,327.6,3.6,1.8,2020-03-24,2045,A,68,6.0NRT,312.2,43.5,D
21.254,-102.181,328,3.6,1.8,2020-03-24,2045,A,69,6.0NRT,311.9,47.9,D
21.374,-101.912,328.7,3.7,1.8,2020-03-24,2045,A,71,6.0NRT,313.3,53.9,D
21.364,-101.916,329.9,3.7,1.8,2020-03-24,2045,A,73,6.0NRT,312.3,64.5,D
22.867,-105.79,324,2,1.4,2020-03-24,2050,A,53,6.0NRT,309,20.5,D
28.94,-107.493,327,1.8,1.3,2020-03-24,2050,A,61,6.0NRT,313.2,23.5,D
29.48,-106.698,334.9,2.1,1.4,2020-03-24,2050,A,82,6.0NRT,303.4,79,D
30.49,-109.635,326.1,1.4,1.2,2020-03-24,2050,A,78,6.0NRT,306.9,24.7,D
33.415,-110.857,315.3,1.3,1.1,2020-03-24,2050,A,58,6.0NRT,302.7,6.9,D
33.414,-110.871,321.3,1.3,1.1,2020-03-24,2050,A,73,6.0NRT,304.6,15.8,D
38.113,-103.307,333.2,4.4,1.9,2020-03-24,2050,A,86,6.0NRT,305.9,197.6,D
38.111,-103.357,318.4,4.4,1.9,2020-03-24,2050,A,74,6.0NRT,304.9,52.6,D
38.112,-103.312,334.6,4.4,1.9,2020-03-24,2050,A,88,6.0NRT,305.9,215.3,D
46.11,-118.332,313.8,1,1,2020-03-24,2055,A,29,6.0NRT,294.1,8.9,D
46.121,-118.322,329.7,1,1,2020-03-24,2055,A,70,6.0NRT,288.9,24.7,D
45.95,-119.621,342.1,1,1,2020-03-24,2055,A,93,6.0NRT,300.3,43.3,D
46.188,-118.041,312.8,1,1,2020-03-24,2055,A,55,6.0NRT,289.6,10,D
46.959,-117.077,311.7,1.1,1,2020-03-24,2055,A,51,6.0NRT,285.1,11.8,D
46.475,-120.543,310,1,1,2020-03-24,2055,A,64,6.0NRT,287.7,10.1,D
19.083,-71.356,303.2,1.1,1,2020-03-25,0255,T,54,6.0NRT,287.1,7.8,N
19.081,-71.367,300.9,1.1,1,2020-03-25,0255,T,35,6.0NRT,287.8,6.3,N
19.34,-71.187,304.9,1.1,1,2020-03-25,0255,T,62,6.0NRT,289,7.7,N
20.186,-75.562,301.5,1.8,1.3,2020-03-25,0255,T,42,6.0NRT,290.9,10.2,N
20.352,-76.765,304.5,2.2,1.5,2020-03-25,0255,T,20,6.0NRT,291.6,16,N
20.354,-76.751,307.7,2.2,1.4,2020-03-25,0255,T,34,6.0NRT,291.5,21.9,N
21.625,-78.909,305.7,3,1.7,2020-03-25,0255,T,36,6.0NRT,292,33.5,N
26.615,-78.429,308.2,2.2,1.4,2020-03-25,0255,T,59,6.0NRT,291.8,26.3,N
26.614,-78.435,307,2.2,1.4,2020-03-25,0255,T,48,6.0NRT,291.7,22.2,N
35.299,-99.275,300.8,1,1,2020-03-25,0440,T,34,6.0NRT,284.3,6.9,N
17.692,-91.01,309.1,1.2,1.1,2020-03-25,0435,T,75,6.0NRT,296.2,8.5,N
17.897,-92.493,313.1,1.1,1,2020-03-25,0435,T,86,6.0NRT,296.7,10.6,N
17.839,-93.117,336.9,1,1,2020-03-25,0435,T,100,6.0NRT,297,38.4,N
17.838,-93.127,311.1,1,1,2020-03-25,0435,T,81,6.0NRT,296,9.2,N
17.894,-93.19,319.1,1,1,2020-03-25,0435,T,98,6.0NRT,298,16.1,N
17.892,-93.199,308.3,1,1,2020-03-25,0435,T,73,6.0NRT,297.2,7.1,N
17.904,-93.181,339.5,1,1,2020-03-25,0435,T,100,6.0NRT,297.4,41.9,N
17.903,-93.191,325,1,1,2020-03-25,0435,T,100,6.0NRT,297,21.7,N
17.913,-93.517,308.1,1,1,2020-03-25,0435,T,72,6.0NRT,295.4,7.5,N
17.911,-93.527,311,1,1,2020-03-25,0435,T,81,6.0NRT,295.7,9.6,N
17.969,-93.314,305.8,1,1,2020-03-25,0435,T,64,6.0NRT,295.5,5.8,N
18.095,-94.046,311.6,1,1,2020-03-25,0435,T,82,6.0NRT,297.1,9.2,N
18.219,-93.89,307.5,1,1,2020-03-25,0435,T,69,6.0NRT,296.3,6.1,N
18.217,-93.899,311.6,1,1,2020-03-25,0435,T,82,6.0NRT,296.7,9.2,N
18.64,-92.172,311.6,1.1,1,2020-03-25,0435,T,80,6.0NRT,297.6,9.3,N
19.198,-89.612,306.2,1.6,1.2,2020-03-25,0435,T,65,6.0NRT,295.6,9.7,N
19.196,-89.627,315.6,1.6,1.2,2020-03-25,0435,T,91,6.0NRT,295.9,23,N
18.355,-96.264,312,1.1,1.1,2020-03-25,0435,T,84,6.0NRT,296.5,11.4,N
18.354,-96.274,312,1.1,1.1,2020-03-25,0435,T,84,6.0NRT,296,11.3,N
18.507,-96.318,328.5,1.1,1.1,2020-03-25,0435,T,100,6.0NRT,296.6,30.7,N
18.513,-96.314,314,1.1,1.1,2020-03-25,0435,T,88,6.0NRT,296.1,13.5,N
18.511,-96.324,318.2,1.1,1.1,2020-03-25,0435,T,96,6.0NRT,296.1,17.6,N
18.55,-96.636,313.4,1.2,1.1,2020-03-25,0435,T,87,6.0NRT,296.2,12.8,N
18.548,-96.646,319,1.2,1.1,2020-03-25,0435,T,98,6.0NRT,295.7,18.8,N
18.553,-96.642,305.8,1.2,1.1,2020-03-25,0435,T,66,6.0NRT,295.8,6.6,N
19.392,-92.043,327.7,1.1,1.1,2020-03-25,0435,T,100,6.0NRT,297.5,28.5,N
19.397,-92.039,318.7,1.1,1.1,2020-03-25,0435,T,96,6.0NRT,297.4,17.1,N
19.395,-92.05,318.4,1.1,1.1,2020-03-25,0435,T,96,6.0NRT,297.1,16.8,N
19.436,-92.034,309.5,1.1,1.1,2020-03-25,0435,T,66,6.0NRT,297.4,8,N
18.854,-96.68,310.8,1.2,1.1,2020-03-25,0435,T,81,6.0NRT,295.3,11.4,N
18.927,-96.583,309.3,1.1,1.1,2020-03-25,0435,T,77,6.0NRT,294.9,9.9,N
19.564,-92.238,343,1.1,1.1,2020-03-25,0435,T,100,6.0NRT,297.6,54.6,N
18.651,-98.824,311.5,1.6,1.2,2020-03-25,0435,T,83,6.0NRT,293.8,19.3,N
18.655,-98.815,305,1.6,1.2,2020-03-25,0435,T,62,6.0NRT,293.3,10.5,N
18.653,-98.829,305.6,1.6,1.2,2020-03-25,0435,T,65,6.0NRT,293.9,11.4,N
19.114,-96.316,307,1.1,1,2020-03-25,0435,T,70,6.0NRT,296.1,7.5,N
19.112,-96.327,327.5,1.1,1,2020-03-25,0435,T,100,6.0NRT,296.6,28.8,N
19.15,-97.327,309.3,1.2,1.1,2020-03-25,0435,T,72,6.0NRT,285.4,15.4,N
19.16,-97.329,302.6,1.2,1.1,2020-03-25,0435,T,22,6.0NRT,284.5,9.6,N
18.731,-100.095,300.9,1.9,1.4,2020-03-25,0435,T,35,6.0NRT,290.7,11.6,N
20.356,-89.565,313.9,1.6,1.3,2020-03-25,0435,T,87,6.0NRT,296.9,20.8,N
20.354,-89.581,311.1,1.6,1.3,2020-03-25,0435,T,80,6.0NRT,296.9,16.2,N
19.173,-99.225,305.1,1.6,1.3,2020-03-25,0435,T,63,6.0NRT,280.5,20.4,N
19.648,-97.612,309.1,1.3,1.1,2020-03-25,0435,T,54,6.0NRT,285.4,16.2,N
19.647,-97.623,339.3,1.3,1.1,2020-03-25,0435,T,100,6.0NRT,290.3,62.7,N
19.658,-97.614,316.8,1.3,1.1,2020-03-25,0435,T,69,6.0NRT,285.5,23.9,N
19.656,-97.626,334.5,1.3,1.1,2020-03-25,0435,T,100,6.0NRT,290,51.6,N
19.666,-97.628,305.7,1.3,1.1,2020-03-25,0435,T,52,6.0NRT,285.9,12.3,N
19.853,-97.807,301.5,1.3,1.1,2020-03-25,0435,T,42,6.0NRT,287.8,8.5,N
20.067,-99.262,302.8,1.6,1.2,2020-03-25,0435,T,36,6.0NRT,284,12.6,N
20.07,-99.253,305.2,1.6,1.2,2020-03-25,0435,T,63,6.0NRT,284.3,16.9,N
20.583,-101.169,303.6,2.1,1.4,2020-03-25,0435,T,56,6.0NRT,292.2,16.3,N
22.453,-99.165,310,1.4,1.2,2020-03-25,0435,T,79,6.0NRT,296.8,12.2,N
22.592,-99.373,308.1,1.4,1.2,2020-03-25,0435,T,74,6.0NRT,296,10.5,N
25.716,-100.296,311.6,1.5,1.2,2020-03-25,0435,T,83,6.0NRT,296.4,13.2,N
25.72,-100.303,312.3,1.5,1.2,2020-03-25,0435,T,85,6.0NRT,296.9,14.7,N
27.458,-97.692,310.4,1,1,2020-03-25,0435,T,80,6.0NRT,295,9.7,N
26.89,-101.457,305.7,1.6,1.3,2020-03-25,0435,T,61,6.0NRT,294,11.1,N
28.517,-107.23,307.6,3.8,1.8,2020-03-25,0435,T,72,6.0NRT,279.6,80.1,N
28.525,-107.237,305.5,3.8,1.8,2020-03-25,0435,T,65,6.0NRT,279.3,73.3,N
31.502,-102.64,309.6,1.6,1.2,2020-03-25,0435,T,78,6.0NRT,279.9,25.4,N
31.502,-102.646,305,1.6,1.2,2020-03-25,0435,T,62,6.0NRT,279.3,18.3,N
26.62,-78.419,308,1.3,1.1,2020-03-25,0715,A,58,6.0NRT,292.3,10.1,N
26.441,-80.744,306.5,1,1,2020-03-25,0715,A,68,6.0NRT,292.6,8.7,N
23.136,-82.314,304,1,1,2020-03-25,0720,A,58,6.0NRT,292.8,5.6,N
22.313,-80.987,323.4,1.1,1,2020-03-25,0720,A,100,6.0NRT,292.2,23.8,N
22.306,-80.999,302,1.1,1,2020-03-25,0720,A,46,6.0NRT,291.9,5.5,N
22.224,-80.669,305.2,1.1,1.1,2020-03-25,0720,A,63,6.0NRT,291.8,8,N
20.36,-76.747,307.4,2.1,1.4,2020-03-25,0720,A,71,6.0NRT,290.5,24.9,N
19.568,-92.246,309,3.2,1.7,2020-03-25,0720,A,64,6.0NRT,296,38.7,N
19.565,-92.216,308.8,3.1,1.7,2020-03-25,0720,A,63,6.0NRT,296,37.9,N
19.565,-92.221,311.7,3.1,1.7,2020-03-25,0720,A,76,6.0NRT,296,48.6,N
19.397,-92.04,310.3,3,1.7,2020-03-25,0720,A,70,6.0NRT,295.9,40.4,N
19.396,-92.045,311.7,3,1.7,2020-03-25,0720,A,76,6.0NRT,295.9,45.6,N
17.9,-93.183,322,3.5,1.8,2020-03-25,0720,A,100,6.0NRT,294.6,121,N
17.846,-93.122,310.6,3.5,1.8,2020-03-25,0720,A,80,6.0NRT,294.2,58.1,N
17.843,-93.089,304.2,3.5,1.8,2020-03-25,0720,A,59,6.0NRT,293.8,32.8,N
17.85,-93.126,306.9,3.5,1.8,2020-03-25,0720,A,70,6.0NRT,294.3,41.8,N
17.847,-93.094,306.9,3.5,1.8,2020-03-25,0720,A,70,6.0NRT,294,42.8,N
31.48,-101.83,302.7,1.2,1.1,2020-03-25,0855,A,51,6.0NRT,283.1,11.4,N
26.892,-101.45,302.7,1.6,1.2,2020-03-25,0855,A,51,6.0NRT,292,10.3,N
26.891,-101.456,303.3,1.6,1.2,2020-03-25,0855,A,51,6.0NRT,291.7,10.5,N
20.457,-76.702,318.3,4.1,1.9,2020-03-25,1505,T,67,6.0NRT,296,48.9,D
20.352,-76.718,323.8,4.1,1.9,2020-03-25,1505,T,75,6.0NRT,297.3,86.9,D
20.348,-76.725,322.4,4.1,1.9,2020-03-25,1505,T,72,6.0NRT,297.2,76.1,D
19.617,-71.424,323.4,1.6,1.3,2020-03-25,1505,T,58,6.0NRT,306.6,14.6,D
19.201,-71.387,318.2,1.6,1.2,2020-03-25,1505,T,51,6.0NRT,301.2,20.3,D
19.271,-72.241,330.9,1.8,1.3,2020-03-25,1505,T,82,6.0NRT,309.8,38.5,D
18.52,-71.319,321.5,1.5,1.2,2020-03-25,1505,T,37,6.0NRT,303.8,15.2,D
18.518,-71.325,321.9,1.5,1.2,2020-03-25,1505,T,58,6.0NRT,305.1,16.2,D
17.796,-71.378,318.7,1.5,1.2,2020-03-25,1505,T,31,6.0NRT,301.7,11.1,D
42.529,-81.834,306,1.2,1.1,2020-03-25,1640,T,63,6.0NRT,289.6,6.3,D
42.073,-82.691,300.3,1.1,1,2020-03-25,1640,T,21,6.0NRT,285.2,2.6,D
42.454,-85.997,303.2,1,1,2020-03-25,1640,T,55,6.0NRT,287.9,4.9,D
41.451,-81.68,308,1.2,1.1,2020-03-25,1640,T,66,6.0NRT,293.3,6.9,D
42.293,-88.33,314.2,1.2,1.1,2020-03-25,1640,T,74,6.0NRT,288.4,15,D
41.149,-86.102,303.3,1,1,2020-03-25,1640,T,54,6.0NRT,288,4.1,D
38.923,-85.546,300.8,1,1,2020-03-25,1640,T,41,6.0NRT,288.1,3.8,D
34.455,-82.685,306.2,1.4,1.2,2020-03-25,1640,T,61,6.0NRT,292.4,7.3,D
35.361,-98.514,305.7,3.7,1.8,2020-03-25,1640,T,60,6.0NRT,270.5,40.2,D
35.359,-98.472,300.8,3.7,1.8,2020-03-25,1640,T,23,6.0NRT,270.2,21.6,D
35.37,-98.521,306.2,3.7,1.8,2020-03-25,1640,T,60,6.0NRT,272,43,D
33.532,-86.758,313.6,1,1,2020-03-25,1640,T,61,6.0NRT,299.4,6.4,D
32.352,-81.228,307.3,2,1.4,2020-03-25,1640,T,51,6.0NRT,296.1,10.1,D
33.032,-84.96,308.7,1.2,1.1,2020-03-25,1640,T,59,6.0NRT,296.5,6,D
