latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,latlongtuple
17.803,-93.73899999999999,312.2,1.2,1.1,2020-03-27,420,T,84,6.0NRT,295.9,12.5,N,"(17.803, -93.73899999999999)"
17.902,-93.177,320.1,1.1,1.1,2020-03-27,420,T,100,6.0NRT,297.2,19.3,N,"(17.902, -93.177)"
17.9,-93.18799999999999,337.9,1.1,1.1,2020-03-27,420,T,100,6.0NRT,298.6,46.1,N,"(17.9, -93.18799999999999)"
17.813,-93.741,309.8,1.2,1.1,2020-03-27,420,T,78,6.0NRT,295.4,10.5,N,"(17.813, -93.741)"
17.907,-93.51899999999999,313.5,1.2,1.1,2020-03-27,420,T,87,6.0NRT,296.5,13.4,N,"(17.907, -93.51899999999999)"
18.142,-92.03,306.5,1.0,1.0,2020-03-27,420,T,63,6.0NRT,296.5,5.2,N,"(18.142, -92.03)"
18.268,-91.735,308.1,1.0,1.0,2020-03-27,420,T,69,6.0NRT,296.4,5.9,N,"(18.268, -91.735)"
18.266,-91.744,314.5,1.0,1.0,2020-03-27,420,T,88,6.0NRT,296.4,10.8,N,"(18.266, -91.744)"
18.062,-93.458,308.2,1.2,1.1,2020-03-27,420,T,72,6.0NRT,296.3,8.4,N,"(18.062, -93.458)"
18.06,-93.46799999999999,317.4,1.2,1.1,2020-03-27,420,T,95,6.0NRT,296.6,17.3,N,"(18.06, -93.46799999999999)"
18.09,-94.054,306.5,1.2,1.1,2020-03-27,420,T,66,6.0NRT,296.5,7.9,N,"(18.09, -94.054)"
18.134,-94.359,307.7,1.3,1.1,2020-03-27,420,T,70,6.0NRT,297.2,8.6,N,"(18.134, -94.359)"
18.218,-93.89399999999999,307.6,1.2,1.1,2020-03-27,420,T,70,6.0NRT,296.6,8.0,N,"(18.218, -93.89399999999999)"
18.645,-92.18,328.5,1.0,1.0,2020-03-27,420,T,100,6.0NRT,298.4,25.3,N,"(18.645, -92.18)"
19.042,-90.37100000000001,308.9,1.0,1.0,2020-03-27,420,T,71,6.0NRT,298.8,5.5,N,"(19.042, -90.37100000000001)"
19.2,-89.339,314.1,1.1,1.0,2020-03-27,420,T,88,6.0NRT,297.2,12.3,N,"(19.2, -89.339)"
19.143,-90.171,308.7,1.0,1.0,2020-03-27,420,T,71,6.0NRT,297.7,5.5,N,"(19.143, -90.171)"
19.168,-90.191,332.4,1.0,1.0,2020-03-27,420,T,100,6.0NRT,299.7,30.0,N,"(19.168, -90.191)"
19.343,-89.37700000000001,316.9,1.1,1.0,2020-03-27,420,T,94,6.0NRT,297.4,14.5,N,"(19.343, -89.37700000000001)"
19.199,-90.431,312.6,1.0,1.0,2020-03-27,420,T,83,6.0NRT,298.4,8.2,N,"(19.199, -90.431)"
19.355999999999998,-89.685,307.2,1.1,1.0,2020-03-27,420,T,66,6.0NRT,296.7,5.9,N,"(19.355999999999998, -89.685)"
19.479,-89.524,310.6,1.1,1.0,2020-03-27,420,T,78,6.0NRT,297.2,8.2,N,"(19.479, -89.524)"
19.408,-90.12100000000001,311.8,1.0,1.0,2020-03-27,420,T,52,6.0NRT,298.7,7.2,N,"(19.408, -90.12100000000001)"
19.406,-90.131,309.0,1.0,1.0,2020-03-27,420,T,12,6.0NRT,298.5,5.1,N,"(19.406, -90.131)"
19.419,-90.103,315.4,1.0,1.0,2020-03-27,420,T,90,6.0NRT,298.8,10.3,N,"(19.419, -90.103)"
19.418,-90.113,310.4,1.0,1.0,2020-03-27,420,T,25,6.0NRT,298.5,6.0,N,"(19.418, -90.113)"
19.439,-90.09299999999999,311.4,1.0,1.0,2020-03-27,420,T,79,6.0NRT,298.4,8.0,N,"(19.439, -90.09299999999999)"
19.525,-89.51700000000001,308.7,1.1,1.0,2020-03-27,420,T,71,6.0NRT,297.3,6.5,N,"(19.525, -89.51700000000001)"
19.558,-89.40700000000001,309.0,1.1,1.0,2020-03-27,420,T,73,6.0NRT,297.1,6.9,N,"(19.558, -89.40700000000001)"
19.535999999999998,-89.64299999999999,310.1,1.1,1.0,2020-03-27,420,T,76,6.0NRT,297.5,7.7,N,"(19.535999999999998, -89.64299999999999)"
19.579,-89.535,309.6,1.1,1.0,2020-03-27,420,T,75,6.0NRT,297.4,7.0,N,"(19.579, -89.535)"
18.549,-96.463,311.2,1.8,1.3,2020-03-27,420,T,82,6.0NRT,295.7,20.4,N,"(18.549, -96.463)"
18.545,-96.46799999999999,306.3,1.8,1.3,2020-03-27,420,T,67,6.0NRT,295.6,13.9,N,"(18.545, -96.46799999999999)"
18.579,-96.34100000000001,309.8,1.7,1.3,2020-03-27,420,T,78,6.0NRT,296.0,18.5,N,"(18.579, -96.34100000000001)"
18.602999999999998,-96.54700000000001,306.3,1.8,1.3,2020-03-27,420,T,67,6.0NRT,295.4,13.0,N,"(18.602999999999998, -96.54700000000001)"
18.616,-96.59,312.2,1.8,1.3,2020-03-27,420,T,84,6.0NRT,295.6,22.5,N,"(18.616, -96.59)"
19.393,-92.039,317.7,1.0,1.0,2020-03-27,420,T,94,6.0NRT,297.9,13.2,N,"(19.393, -92.039)"
19.392,-92.04899999999999,317.1,1.0,1.0,2020-03-27,420,T,93,6.0NRT,297.7,12.7,N,"(19.392, -92.04899999999999)"
19.44,-92.03399999999999,311.4,1.0,1.0,2020-03-27,420,T,75,6.0NRT,297.7,8.2,N,"(19.44, -92.03399999999999)"
19.773,-89.86,309.5,1.1,1.0,2020-03-27,420,T,74,6.0NRT,298.0,7.0,N,"(19.773, -89.86)"
19.847,-89.786,308.2,1.1,1.0,2020-03-27,420,T,69,6.0NRT,298.1,5.5,N,"(19.847, -89.786)"
19.846,-89.796,310.3,1.1,1.0,2020-03-27,420,T,37,6.0NRT,298.3,6.6,N,"(19.846, -89.796)"
19.862000000000002,-89.819,309.4,1.1,1.0,2020-03-27,420,T,73,6.0NRT,298.2,6.5,N,"(19.862000000000002, -89.819)"
19.567,-92.238,338.7,1.0,1.0,2020-03-27,420,T,100,6.0NRT,298.1,40.2,N,"(19.567, -92.238)"
19.566,-92.24700000000001,311.8,1.0,1.0,2020-03-27,420,T,76,6.0NRT,297.4,8.6,N,"(19.566, -92.24700000000001)"
19.177,-97.353,303.2,2.0,1.4,2020-03-27,420,T,54,6.0NRT,283.1,23.3,N,"(19.177, -97.353)"
19.055,-99.751,302.8,3.0,1.7,2020-03-27,420,T,52,6.0NRT,282.1,40.7,N,"(19.055, -99.751)"
19.049,-99.78399999999999,301.5,3.1,1.7,2020-03-27,420,T,42,6.0NRT,283.8,37.3,N,"(19.049, -99.78399999999999)"
19.055,-99.757,307.6,3.0,1.7,2020-03-27,420,T,72,6.0NRT,282.2,56.0,N,"(19.055, -99.757)"
19.538,-98.42,306.2,2.4,1.5,2020-03-27,420,T,67,6.0NRT,285.2,35.1,N,"(19.538, -98.42)"
21.429000000000002,-87.816,331.8,1.4,1.2,2020-03-27,420,T,100,6.0NRT,295.7,49.0,N,"(21.429000000000002, -87.816)"
21.427,-87.829,307.5,1.4,1.2,2020-03-27,420,T,70,6.0NRT,294.8,11.0,N,"(21.427, -87.829)"
20.134,-102.589,313.6,4.6,2.0,2020-03-27,420,T,87,6.0NRT,292.0,110.5,N,"(20.134, -102.589)"
20.135,-102.59299999999999,314.0,4.6,2.0,2020-03-27,420,T,88,6.0NRT,292.0,114.2,N,"(20.135, -102.59299999999999)"
21.691999999999997,-98.484,310.4,2.1,1.4,2020-03-27,420,T,80,6.0NRT,296.0,25.9,N,"(21.691999999999997, -98.484)"
21.691999999999997,-98.48899999999999,314.8,2.1,1.4,2020-03-27,420,T,90,6.0NRT,296.0,36.3,N,"(21.691999999999997, -98.48899999999999)"
23.004,-99.041,324.2,2.2,1.4,2020-03-27,420,T,100,6.0NRT,295.5,67.0,N,"(23.004, -99.041)"
26.899,-77.685,320.4,1.0,1.0,2020-03-27,705,A,90,6.0NRT,293.3,0.0,N,"(26.899, -77.685)"
22.739,-80.747,302.2,1.0,1.0,2020-03-27,705,A,47,6.0NRT,289.1,6.4,N,"(22.739, -80.747)"
22.676,-82.883,302.0,1.3,1.1,2020-03-27,705,A,46,6.0NRT,291.7,7.2,N,"(22.676, -82.883)"
22.379,-83.265,305.7,1.3,1.1,2020-03-27,705,A,65,6.0NRT,292.6,9.7,N,"(22.379, -83.265)"
21.839000000000002,-79.99600000000001,305.2,1.0,1.0,2020-03-27,705,A,63,6.0NRT,292.6,6.5,N,"(21.839000000000002, -79.99600000000001)"
21.526,-78.118,305.3,1.1,1.0,2020-03-27,705,A,64,6.0NRT,289.0,8.9,N,"(21.526, -78.118)"
21.524,-78.108,315.1,1.1,1.0,2020-03-27,705,A,90,6.0NRT,289.9,16.8,N,"(21.524, -78.108)"
29.858,-93.958,311.0,2.7,1.6,2020-03-27,840,A,81,6.0NRT,293.8,41.8,N,"(29.858, -93.958)"
26.89,-101.449,312.6,1.1,1.0,2020-03-27,845,A,83,6.0NRT,296.0,11.2,N,"(26.89, -101.449)"
22.326999999999998,-99.275,305.9,1.7,1.3,2020-03-27,845,A,66,6.0NRT,292.9,12.1,N,"(22.326999999999998, -99.275)"
22.328000000000003,-99.281,303.1,1.7,1.3,2020-03-27,845,A,53,6.0NRT,292.9,9.2,N,"(22.328000000000003, -99.281)"
20.584,-101.166,304.7,1.3,1.1,2020-03-27,845,A,61,6.0NRT,290.5,10.9,N,"(20.584, -101.166)"
20.573,-101.16799999999999,301.2,1.3,1.1,2020-03-27,845,A,34,6.0NRT,289.8,7.5,N,"(20.573, -101.16799999999999)"
19.676,-97.62,304.4,2.5,1.5,2020-03-27,845,A,39,6.0NRT,284.8,33.7,N,"(19.676, -97.62)"
19.636,-97.63,300.8,2.5,1.5,2020-03-27,845,A,10,6.0NRT,285.2,27.6,N,"(19.636, -97.63)"
42.935,-80.842,304.1,1.0,1.0,2020-03-27,1625,T,36,6.0NRT,284.3,5.2,D,"(42.935, -80.842)"
36.073,-84.81200000000001,318.1,1.0,1.0,2020-03-27,1625,T,74,6.0NRT,298.3,10.9,D,"(36.073, -84.81200000000001)"
35.522,-81.941,314.9,1.1,1.0,2020-03-27,1625,T,70,6.0NRT,296.0,9.9,D,"(35.522, -81.941)"
34.6,-80.222,312.1,1.3,1.1,2020-03-27,1630,T,65,6.0NRT,276.5,16.9,D,"(34.6, -80.222)"
34.155,-78.017,310.9,1.8,1.3,2020-03-27,1630,T,68,6.0NRT,295.2,13.6,D,"(34.155, -78.017)"
34.421,-80.548,315.4,1.3,1.1,2020-03-27,1630,T,24,6.0NRT,294.1,14.4,D,"(34.421, -80.548)"
33.78,-82.95700000000001,314.3,1.1,1.0,2020-03-27,1630,T,65,6.0NRT,297.6,7.8,D,"(33.78, -82.95700000000001)"
33.771,-82.959,320.0,1.1,1.0,2020-03-27,1630,T,74,6.0NRT,297.9,13.6,D,"(33.771, -82.959)"
34.012,-84.964,312.9,1.0,1.0,2020-03-27,1630,T,62,6.0NRT,293.8,7.2,D,"(34.012, -84.964)"
34.01,-84.95299999999999,343.1,1.0,1.0,2020-03-27,1630,T,92,6.0NRT,297.6,44.7,D,"(34.01, -84.95299999999999)"
34.008,-84.943,313.3,1.0,1.0,2020-03-27,1630,T,43,6.0NRT,297.6,6.9,D,"(34.008, -84.943)"
33.342,-82.221,315.0,1.1,1.1,2020-03-27,1630,T,44,6.0NRT,298.2,7.4,D,"(33.342, -82.221)"
33.336,-82.21700000000001,322.5,1.1,1.1,2020-03-27,1630,T,78,6.0NRT,298.8,16.3,D,"(33.336, -82.21700000000001)"
33.163000000000004,-81.494,309.4,1.2,1.1,2020-03-27,1630,T,57,6.0NRT,293.5,6.1,D,"(33.163000000000004, -81.494)"
33.461,-83.75,320.9,1.0,1.0,2020-03-27,1630,T,77,6.0NRT,297.9,14.4,D,"(33.461, -83.75)"
33.452,-83.75200000000001,311.1,1.0,1.0,2020-03-27,1630,T,48,6.0NRT,297.8,5.4,D,"(33.452, -83.75200000000001)"
33.366,-83.208,307.9,1.0,1.0,2020-03-27,1630,T,42,6.0NRT,292.0,4.2,D,"(33.366, -83.208)"
32.688,-80.398,329.9,1.4,1.2,2020-03-27,1630,T,85,6.0NRT,298.1,39.7,D,"(32.688, -80.398)"
32.63,-81.223,313.1,1.3,1.1,2020-03-27,1630,T,69,6.0NRT,296.3,10.3,D,"(32.63, -81.223)"
32.494,-80.75,328.0,1.4,1.2,2020-03-27,1630,T,79,6.0NRT,299.5,32.6,D,"(32.494, -80.75)"
32.762,-83.77799999999999,309.5,1.0,1.0,2020-03-27,1630,T,63,6.0NRT,289.0,5.6,D,"(32.762, -83.77799999999999)"
33.141999999999996,-88.196,313.4,1.2,1.1,2020-03-27,1630,T,74,6.0NRT,296.5,11.7,D,"(33.141999999999996, -88.196)"
32.306,-84.23200000000001,312.6,1.0,1.0,2020-03-27,1630,T,71,6.0NRT,286.8,8.9,D,"(32.306, -84.23200000000001)"
32.198,-84.25,316.0,1.0,1.0,2020-03-27,1630,T,39,6.0NRT,289.7,9.8,D,"(32.198, -84.25)"
31.846999999999998,-83.546,315.1,1.0,1.0,2020-03-27,1630,T,37,6.0NRT,297.6,7.3,D,"(31.846999999999998, -83.546)"
31.699,-83.545,324.0,1.1,1.0,2020-03-27,1630,T,78,6.0NRT,294.8,16.7,D,"(31.699, -83.545)"
32.476,-89.45200000000001,316.6,1.4,1.2,2020-03-27,1630,T,72,6.0NRT,284.7,21.8,D,"(32.476, -89.45200000000001)"
31.309,-82.219,315.6,1.2,1.1,2020-03-27,1630,T,65,6.0NRT,292.0,11.1,D,"(31.309, -82.219)"
31.344,-82.678,315.7,1.1,1.1,2020-03-27,1630,T,64,6.0NRT,294.8,10.8,D,"(31.344, -82.678)"
31.41,-83.82700000000001,312.9,1.0,1.0,2020-03-27,1630,T,45,6.0NRT,298.0,6.4,D,"(31.41, -83.82700000000001)"
31.476,-84.427,329.2,1.0,1.0,2020-03-27,1630,T,82,6.0NRT,297.2,22.0,D,"(31.476, -84.427)"
31.467,-84.425,315.7,1.0,1.0,2020-03-27,1630,T,61,6.0NRT,296.0,8.2,D,"(31.467, -84.425)"
31.465,-84.414,326.3,1.0,1.0,2020-03-27,1630,T,79,6.0NRT,293.5,19.3,D,"(31.465, -84.414)"
31.408,-84.405,325.6,1.0,1.0,2020-03-27,1630,T,79,6.0NRT,299.3,16.7,D,"(31.408, -84.405)"
31.406999999999996,-84.39399999999999,327.5,1.0,1.0,2020-03-27,1630,T,81,6.0NRT,298.6,18.5,D,"(31.406999999999996, -84.39399999999999)"
31.976,-88.735,310.3,1.3,1.1,2020-03-27,1630,T,62,6.0NRT,293.7,7.9,D,"(31.976, -88.735)"
31.889,-88.006,333.8,1.2,1.1,2020-03-27,1630,T,87,6.0NRT,294.5,37.0,D,"(31.889, -88.006)"
31.888,-87.994,322.3,1.2,1.1,2020-03-27,1630,T,65,6.0NRT,290.4,19.6,D,"(31.888, -87.994)"
31.776999999999997,-87.686,331.0,1.1,1.1,2020-03-27,1630,T,85,6.0NRT,298.6,28.4,D,"(31.776999999999997, -87.686)"
31.195999999999998,-84.167,317.2,1.0,1.0,2020-03-27,1630,T,64,6.0NRT,301.9,7.7,D,"(31.195999999999998, -84.167)"
31.085,-84.053,323.2,1.0,1.0,2020-03-27,1630,T,76,6.0NRT,298.9,13.8,D,"(31.085, -84.053)"
31.084,-84.04299999999999,327.4,1.0,1.0,2020-03-27,1630,T,80,6.0NRT,300.0,19.1,D,"(31.084, -84.04299999999999)"
31.1,-85.36399999999999,318.1,1.0,1.0,2020-03-27,1630,T,63,6.0NRT,298.3,8.0,D,"(31.1, -85.36399999999999)"
30.898000000000003,-84.039,321.7,1.0,1.0,2020-03-27,1630,T,65,6.0NRT,299.1,14.2,D,"(30.898000000000003, -84.039)"
31.035,-85.04700000000001,317.5,1.0,1.0,2020-03-27,1630,T,46,6.0NRT,302.0,5.7,D,"(31.035, -85.04700000000001)"
30.884,-84.65700000000001,325.7,1.0,1.0,2020-03-27,1630,T,78,6.0NRT,305.5,13.2,D,"(30.884, -84.65700000000001)"
30.802,-84.97399999999999,315.6,1.0,1.0,2020-03-27,1630,T,52,6.0NRT,298.4,6.6,D,"(30.802, -84.97399999999999)"
30.763,-84.961,320.1,1.0,1.0,2020-03-27,1630,T,68,6.0NRT,300.2,9.8,D,"(30.763, -84.961)"
30.293000000000003,-82.186,320.5,1.2,1.1,2020-03-27,1630,T,73,6.0NRT,305.2,14.2,D,"(30.293000000000003, -82.186)"
30.576,-84.04299999999999,323.4,1.0,1.0,2020-03-27,1630,T,72,6.0NRT,295.6,16.5,D,"(30.576, -84.04299999999999)"
31.006999999999998,-88.383,324.4,1.2,1.1,2020-03-27,1630,T,72,6.0NRT,297.0,19.4,D,"(31.006999999999998, -88.383)"
30.997,-88.385,336.8,1.2,1.1,2020-03-27,1630,T,88,6.0NRT,298.3,40.0,D,"(30.997, -88.385)"
30.989,-88.399,342.3,1.2,1.1,2020-03-27,1630,T,91,6.0NRT,299.3,51.1,D,"(30.989, -88.399)"
30.987,-88.38600000000001,335.1,1.2,1.1,2020-03-27,1630,T,87,6.0NRT,295.1,36.1,D,"(30.987, -88.38600000000001)"
30.516,-85.219,352.3,1.0,1.0,2020-03-27,1630,T,96,6.0NRT,302.8,56.7,D,"(30.516, -85.219)"
30.515,-85.209,343.7,1.0,1.0,2020-03-27,1630,T,92,6.0NRT,300.8,39.1,D,"(30.515, -85.209)"
30.506999999999998,-85.221,320.8,1.0,1.0,2020-03-27,1630,T,73,6.0NRT,300.6,8.4,D,"(30.506999999999998, -85.221)"
30.506,-85.21,324.0,1.0,1.0,2020-03-27,1630,T,77,6.0NRT,301.1,11.6,D,"(30.506, -85.21)"
30.504,-85.387,322.6,1.0,1.0,2020-03-27,1630,T,58,6.0NRT,298.8,11.3,D,"(30.504, -85.387)"
30.502,-85.376,328.8,1.0,1.0,2020-03-27,1630,T,81,6.0NRT,300.1,17.8,D,"(30.502, -85.376)"
30.491999999999997,-85.368,358.9,1.0,1.0,2020-03-27,1630,T,99,6.0NRT,300.5,73.1,D,"(30.491999999999997, -85.368)"
30.003,-82.302,321.4,1.2,1.1,2020-03-27,1630,T,73,6.0NRT,304.2,15.8,D,"(30.003, -82.302)"
30.569000000000003,-85.956,313.2,1.0,1.0,2020-03-27,1630,T,33,6.0NRT,296.4,6.1,D,"(30.569000000000003, -85.956)"
30.566999999999997,-85.946,323.9,1.0,1.0,2020-03-27,1630,T,76,6.0NRT,298.4,16.0,D,"(30.566999999999997, -85.946)"
30.426,-85.545,325.8,1.0,1.0,2020-03-27,1630,T,79,6.0NRT,301.7,16.2,D,"(30.426, -85.545)"
30.385,-86.479,310.9,1.0,1.0,2020-03-27,1630,T,27,6.0NRT,300.5,7.5,D,"(30.385, -86.479)"
30.223000000000003,-85.79700000000001,312.2,1.0,1.0,2020-03-27,1630,T,48,6.0NRT,298.4,4.8,D,"(30.223000000000003, -85.79700000000001)"
29.366,-82.553,324.2,1.2,1.1,2020-03-27,1630,T,59,6.0NRT,307.4,11.6,D,"(29.366, -82.553)"
28.081,-81.695,320.1,1.4,1.2,2020-03-27,1630,T,0,6.0NRT,302.0,12.3,D,"(28.081, -81.695)"
27.554000000000002,-82.01799999999999,320.9,1.4,1.2,2020-03-27,1630,T,67,6.0NRT,304.3,15.8,D,"(27.554000000000002, -82.01799999999999)"
26.601999999999997,-78.459,319.2,2.5,1.5,2020-03-27,1630,T,51,6.0NRT,300.2,26.6,D,"(26.601999999999997, -78.459)"
26.848000000000003,-80.37,328.0,1.8,1.3,2020-03-27,1630,T,79,6.0NRT,296.2,51.2,D,"(26.848000000000003, -80.37)"
26.899,-81.587,319.6,1.5,1.2,2020-03-27,1630,T,64,6.0NRT,299.3,15.8,D,"(26.899, -81.587)"
26.489,-80.755,328.0,1.8,1.3,2020-03-27,1630,T,75,6.0NRT,305.5,25.9,D,"(26.489, -80.755)"
26.486,-80.738,324.3,1.8,1.3,2020-03-27,1630,T,58,6.0NRT,304.7,14.6,D,"(26.486, -80.738)"
26.49,-80.743,327.9,1.8,1.3,2020-03-27,1630,T,73,6.0NRT,304.9,24.0,D,"(26.49, -80.743)"
27.459,-97.698,315.1,4.4,1.9,2020-03-27,1630,T,57,6.0NRT,299.4,42.6,D,"(27.459, -97.698)"
22.814,-79.939,317.6,2.4,1.5,2020-03-27,1630,T,57,6.0NRT,300.9,22.0,D,"(22.814, -79.939)"
22.779,-79.899,322.0,2.4,1.5,2020-03-27,1630,T,45,6.0NRT,302.0,36.5,D,"(22.779, -79.899)"
22.783,-79.904,318.8,2.4,1.5,2020-03-27,1630,T,60,6.0NRT,301.9,27.8,D,"(22.783, -79.904)"
22.779,-79.88,319.1,2.4,1.5,2020-03-27,1630,T,57,6.0NRT,301.8,32.2,D,"(22.779, -79.88)"
23.015,-81.59100000000001,324.6,1.8,1.3,2020-03-27,1630,T,51,6.0NRT,301.3,32.1,D,"(23.015, -81.59100000000001)"
23.136999999999997,-82.316,322.5,1.6,1.2,2020-03-27,1630,T,62,6.0NRT,304.4,19.1,D,"(23.136999999999997, -82.316)"
23.01,-81.999,342.1,1.7,1.3,2020-03-27,1630,T,90,6.0NRT,304.6,74.9,D,"(23.01, -81.999)"
23.006999999999998,-81.98299999999999,336.1,1.7,1.3,2020-03-27,1630,T,86,6.0NRT,306.6,51.6,D,"(23.006999999999998, -81.98299999999999)"
23.011999999999997,-82.005,326.0,1.7,1.3,2020-03-27,1630,T,57,6.0NRT,304.2,26.2,D,"(23.011999999999997, -82.005)"
23.009,-81.988,331.4,1.7,1.3,2020-03-27,1630,T,82,6.0NRT,305.1,38.9,D,"(23.009, -81.988)"
22.998,-81.991,325.5,1.7,1.3,2020-03-27,1630,T,59,6.0NRT,310.1,26.4,D,"(22.998, -81.991)"
22.250999999999998,-78.607,316.9,3.1,1.7,2020-03-27,1630,T,30,6.0NRT,299.8,35.8,D,"(22.250999999999998, -78.607)"
22.245,-78.577,316.6,3.1,1.7,2020-03-27,1630,T,26,6.0NRT,301.0,35.8,D,"(22.245, -78.577)"
22.246,-78.584,318.5,3.1,1.7,2020-03-27,1630,T,46,6.0NRT,300.9,46.5,D,"(22.246, -78.584)"
22.389,-79.995,321.6,2.4,1.5,2020-03-27,1630,T,66,6.0NRT,304.1,26.6,D,"(22.389, -79.995)"
22.361,-80.882,320.1,2.1,1.4,2020-03-27,1630,T,59,6.0NRT,301.4,17.2,D,"(22.361, -80.882)"
22.353,-80.905,330.7,2.1,1.4,2020-03-27,1630,T,81,6.0NRT,304.7,53.2,D,"(22.353, -80.905)"
22.349,-80.885,329.0,2.1,1.4,2020-03-27,1630,T,80,6.0NRT,306.4,46.2,D,"(22.349, -80.885)"
22.003,-79.131,331.5,2.9,1.6,2020-03-27,1630,T,82,6.0NRT,300.3,98.1,D,"(22.003, -79.131)"
22.348000000000003,-80.892,329.9,2.1,1.4,2020-03-27,1630,T,81,6.0NRT,307.2,50.3,D,"(22.348000000000003, -80.892)"
22.000999999999998,-79.138,333.3,2.9,1.6,2020-03-27,1630,T,84,6.0NRT,299.8,109.8,D,"(22.000999999999998, -79.138)"
21.851999999999997,-78.387,314.4,3.3,1.7,2020-03-27,1630,T,30,6.0NRT,295.7,32.8,D,"(21.851999999999997, -78.387)"
22.750999999999998,-83.353,315.4,1.4,1.2,2020-03-27,1630,T,55,6.0NRT,300.6,13.4,D,"(22.750999999999998, -83.353)"
22.144000000000002,-80.164,324.5,2.4,1.5,2020-03-27,1630,T,75,6.0NRT,306.0,37.9,D,"(22.144000000000002, -80.164)"
21.814,-78.586,328.5,3.2,1.7,2020-03-27,1630,T,79,6.0NRT,296.6,102.1,D,"(21.814, -78.586)"
21.791,-78.623,318.8,3.2,1.7,2020-03-27,1630,T,60,6.0NRT,298.7,43.6,D,"(21.791, -78.623)"
21.816,-78.59100000000001,326.6,3.2,1.7,2020-03-27,1630,T,78,6.0NRT,296.9,89.1,D,"(21.816, -78.59100000000001)"
21.791999999999998,-78.628,320.8,3.2,1.7,2020-03-27,1630,T,70,6.0NRT,298.5,53.8,D,"(21.791999999999998, -78.628)"
22.601,-83.01799999999999,333.5,1.5,1.2,2020-03-27,1630,T,84,6.0NRT,309.2,37.1,D,"(22.601, -83.01799999999999)"
22.008000000000003,-80.278,316.9,2.4,1.5,2020-03-27,1630,T,33,6.0NRT,302.5,21.8,D,"(22.008000000000003, -80.278)"
21.522,-78.146,321.4,3.5,1.8,2020-03-27,1630,T,72,6.0NRT,299.3,57.1,D,"(21.522, -78.146)"
21.515,-78.11399999999999,337.1,3.5,1.8,2020-03-27,1630,T,87,6.0NRT,299.9,181.8,D,"(21.515, -78.11399999999999)"
21.52,-78.118,341.0,3.5,1.8,2020-03-27,1630,T,90,6.0NRT,299.2,221.2,D,"(21.52, -78.118)"
21.836,-80.01,316.4,2.5,1.5,2020-03-27,1630,T,46,6.0NRT,300.5,24.7,D,"(21.836, -80.01)"
22.377,-83.26799999999999,319.9,1.4,1.2,2020-03-27,1630,T,60,6.0NRT,303.7,14.4,D,"(22.377, -83.26799999999999)"
22.375,-83.25399999999999,317.4,1.4,1.2,2020-03-27,1630,T,54,6.0NRT,302.8,11.4,D,"(22.375, -83.25399999999999)"
21.458000000000002,-78.503,319.5,3.3,1.7,2020-03-27,1630,T,69,6.0NRT,300.4,46.4,D,"(21.458000000000002, -78.503)"
21.311,-77.785,314.5,3.7,1.8,2020-03-27,1630,T,51,6.0NRT,296.4,39.4,D,"(21.311, -77.785)"
22.153000000000002,-84.18799999999999,316.6,1.3,1.1,2020-03-27,1630,T,59,6.0NRT,301.3,8.5,D,"(22.153000000000002, -84.18799999999999)"
22.151,-84.176,318.3,1.3,1.1,2020-03-27,1630,T,63,6.0NRT,303.5,11.1,D,"(22.151, -84.176)"
22.143,-84.19,336.2,1.3,1.1,2020-03-27,1630,T,87,6.0NRT,302.1,40.6,D,"(22.143, -84.19)"
22.141,-84.178,337.2,1.3,1.1,2020-03-27,1630,T,88,6.0NRT,303.6,43.1,D,"(22.141, -84.178)"
21.894000000000002,-82.936,323.9,1.5,1.2,2020-03-27,1630,T,73,6.0NRT,302.8,23.8,D,"(21.894000000000002, -82.936)"
21.791,-82.685,322.0,1.6,1.2,2020-03-27,1630,T,65,6.0NRT,300.6,21.5,D,"(21.791, -82.685)"
21.788,-82.67,334.4,1.6,1.2,2020-03-27,1630,T,65,6.0NRT,301.2,52.7,D,"(21.788, -82.67)"
21.789,-82.994,331.3,1.5,1.2,2020-03-27,1630,T,79,6.0NRT,297.5,41.7,D,"(21.789, -82.994)"
21.787,-83.0,326.7,1.5,1.2,2020-03-27,1630,T,80,6.0NRT,297.1,34.0,D,"(21.787, -83.0)"
21.785,-82.986,318.5,1.5,1.2,2020-03-27,1630,T,66,6.0NRT,295.4,18.1,D,"(21.785, -82.986)"
21.43,-87.81700000000001,324.1,1.0,1.0,2020-03-27,1630,T,58,6.0NRT,312.0,8.5,D,"(21.43, -87.81700000000001)"
21.278000000000002,-87.109,323.7,1.0,1.0,2020-03-27,1630,T,67,6.0NRT,312.0,12.3,D,"(21.278000000000002, -87.109)"
21.276999999999997,-87.1,322.0,1.0,1.0,2020-03-27,1630,T,63,6.0NRT,309.6,10.2,D,"(21.276999999999997, -87.1)"
21.201999999999998,-87.585,324.6,1.0,1.0,2020-03-27,1630,T,66,6.0NRT,310.7,9.0,D,"(21.201999999999998, -87.585)"
21.201,-87.575,326.5,1.0,1.0,2020-03-27,1630,T,70,6.0NRT,311.1,11.4,D,"(21.201, -87.575)"
21.186,-87.72399999999999,340.0,1.0,1.0,2020-03-27,1630,T,87,6.0NRT,311.7,28.1,D,"(21.186, -87.72399999999999)"
